 
39	2	0.74 	0.99 	0.62 	0.78
39	3	0.78 	0.62 	0.99 	0.65
39	4	0.74 	0.78 	0.65 	0.99
40	1	0.99 	0.74 	0.83 	0.74
40	2	0.74 	0.99 	0.71 	0.67
40	3	0.83 	0.71 	0.99 	0.78
40	4	0.74 	0.67 	0.78 	0.99
41	1	0.99 	0.78 	0.74 	0.58
41	2	0.78 	0.99 	0.83 	0.62
41	3	0.74 	0.83 	0.99 	0.67
41	4	0.58 	0.62 	0.67 	0.99
42	1	0.99 	0.62 	0.67 	0.58
42	2	0.62 	0.99 	0.83 	0.78
42	3	0.67 	0.83 	0.99 	0.74
42	4	0.58 	0.78 	0.74 	0.99
43	1	0.99 	0.59 	0.71 	0.74
43	2	0.59 	0.99 	0.71 	0.74
43	3	0.71 	0.71 	0.99 	0.83
43	4	0.74 	0.74 	0.83 	0.99
44	1	0.99 	0.65 	0.83 	0.78
44	2	0.65 	0.99 	0.61 	0.74
44	3	0.83 	0.61 	0.99 	0.69
44	4	0.78 	0.74 	0.69 	0.99
45	1	0.99 	0.65 	0.78 	0.60
45	2	0.65 	0.99 	0.69 	0.78
45	3	0.78 	0.69 	0.99 	0.65
45	4	0.60 	0.78 	0.65 	0.99
46	1	0.99 	0.69 	0.74 	0.63
46	2	0.69 	0.99 	0.67 	0.74
46	3	0.74 	0.67 	0.99 	0.60
46	4	0.63 	0.74 	0.60 	0.99
47	1	0.99 	0.65 	0.67 	0.63
47	2	0.65 	0.99 	0.83 	0.65
47	3	0.67 	0.83 	0.99 	0.67
47	4	0.63 	0.65 	0.67 	0.99
48	1	0.99 	0.74 	0.71 	0.99
48	2	0.74 	0.99 	0.62 	0.74
48	3	0.71 	0.62 	0.99 	0.71
48	4	0.99 	0.74 	0.71 	0.99
49	1	0.99 	0.74 	0.83 	0.83
49	2	0.74 	0.99 	0.71 	0.71
49	3	0.83 	0.71 	0.99 	0.99
49	4	0.83 	0.71 	0.99 	0.99
50	1	0.99 	0.65 	0.65 	0.71
50	2	0.65 	0.99 	0.78 	0.83
50	3	0.65 	0.78 	0.99 	0.74
50	4	0.71 	0.83 	0.74 	0.99
51	1	0.99 	0.67 	0.83 	0.71
51	2	0.67 	0.99 	0.69 	0.67
51	3	0.83 	0.69 	0.99 	0.69
51	4	0.71 	0.67 	0.69 	0.99
52	1	0.99 	0.74 	0.63 	0.62
52	2	0.74 	0.99 	0.62 	0.61
52	3	0.63 	0.62 	0.99 	0.65
52	4	0.62 	0.61 	0.65 	0.99
53	1	0.99 	0.61 	0.65 	0.78
53	2	0.61 	0.99 	0.65 	0.61
53	3	0.65 	0.65 	0.99 	0.60
53	4	0.78 	0.61 	0.60 	0.99
54	1	0.99 	0.74 	0.99 	0.62
54	2	0.74 	0.99 	0.74 	0.71
54	3	0.99 	0.74 	0.99 	0.62
54	4	0.62 	0.71 	0.62 	0.99
55	1	0.99 	0.59 	0.61 	0.65
55	2	0.59 	0.99 	0.67 	0.69
55	3	0.61 	0.67 	0.99 	0.83
55	4	0.65 	0.69 	0.83 	0.99
56	1	0.99 	0.71 	0.74 	0.74
56	2	0.71 	0.99 	0.74 	0.69
56	3	0.74 	0.74 	0.99 	0.71
56	4	0.74 	0.69 	0.71 	0.99
57	1	0.99 	0.71 	0.60 	0.67
57	2	0.71 	0.99 	0.74 	0.78
57	3	0.60 	0.74 	0.99 	0.69
57	4	0.67 	0.78 	0.69 	0.99
58	1	0.99 	0.74 	0.65 	0.78
58	2	0.74 	0.99 	0.61 	0.74
58	3	0.65 	0.61 	0.99 	0.60
58	4	0.78 	0.74 	0.60 	0.99
59	1	0.99 	0.74 	0.83 	0.65
59	2	0.74 	0.99 	0.67 	0.63
59	3	0.83 	0.67 	0.99 	0.61
59	4	0.65 	0.63 	0.61 	0.99
60	1	0.99 	0.61 	0.71 	0.63
60	2	0.61 	0.99 	0.71 	0.78
60	3	0.71 	0.71 	0.99 	0.71
60	4	0.63 	0.78 	0.71 	0.99
61	1	0.99 	0.63 	0.99 	0.65
61	2	0.63 	0.99 	0.63 	0.65
61	3	0.99 	0.63 	0.99 	0.65
61	4	0.65 	0.65 	0.65 	0.99
62	1	0.99 	0.71 	0.63 	0.69
62	2	0.71 	0.99 	0.78 	0.74
62	3	0.63 	0.78 	0.99 	0.74
62	4	0.69 	0.74 	0.74 	0.99
63	1	0.99 	0.69 	0.74 	0.71
63	2	0.69 	0.99 	0.71 	0.83
63	3	0.74 	0.71 	0.99 	0.69
63	4	0.71 	0.83 	0.69 	0.99
64	1	0.99 	0.63 	0.83 	0.74
64	2	0.63 	0.99 	0.69 	0.60
64	3	0.83 	0.69 	0.99 	0.71
64	4	0.74 	0.60 	0.71 	0.99
65	1	0.99 	0.99 	0.78 	0.83
65	2	0.99 	0.99 	0.78 	0.83
65	3	0.78 	0.78 	0.99 	0.83
65	4	0.83 	0.83 	0.83 	0.99
66	1	0.99 	0.74 	0.65 	0.83
66	2	0.74 	0.99 	0.71 	0.78
66	3	0.65 	0.71 	0.99 	0.71
66	4	0.83 	0.78 	0.71 	0.99
67	1	0.99 	0.74 	0.74 	0.67
67	2	0.74 	0.99 	0.71 	0.65
67	3	0.74 	0.71 	0.99 	0.69
67	4	0.67 	0.65 	0.69 	0.99
68	1	0.99 	0.67 	0.78 	0.69
68	2	0.67 	0.99 	0.71 	0.74
68	3	0.78 	0.71 	0.99 	0.74
68	4	0.69 	0.74 	0.74 	0.99
69	1	0.99 	0.69 	0.63 	0.65
69	2	0.69 	0.99 	0.74 	0.63
69	3	0.63 	0.74 	0.99 	0.65
69	4	0.65 	0.63 	0.65 	0.99
70	1	0.99 	0.74 	0.69 	0.60
70	2	0.74 	0.99 	0.63 	0.63
70	3	0.69 	0.63 	0.99 	0.61
70	4	0.60 	0.63 	0.61 	0.99
71	1	0.99 	0.69 	0.67 	0.78
71	2	0.69 	0.99 	0.74 	0.65
71	3	0.67 	0.74 	0.99 	0.63
71	4	0.78 	0.65 	0.63 	0.99
72	1	0.99 	0.71 	0.71 	0.69
72	2	0.71 	0.99 	0.71 	0.65
72	3	0.71 	0.71 	0.99 	0.69
72	4	0.69 	0.65 	0.69 	0.99
73	1	0.99 	0.83 	0.83 	0.63
73	2	0.83 	0.99 	0.78 	0.62
73	3	0.83 	0.78 	0.99 	0.65
73	4	0.63 	0.62 	0.65 	0.99
74	1	0.99 	0.74 	0.69 	0.65
74	2	0.74 	0.99 	0.63 	0.63
74	3	0.69 	0.63 	0.99 	0.67
74	4	0.65 	0.63 	0.67 	0.99
75	1	0.99 	0.83 	0.74 	0.71
75	2	0.83 	0.99 	0.71 	0.74
75	3	0.74 	0.71 	0.99 	0.83
75	4	0.71 	0.74 	0.83 	0.99
76	1	0.99 	0.63 	0.74 	0.59
76	2	0.63 	0.99 	0.74 	0.78
76	3	0.74 	0.74 	0.99 	0.69
76	4	0.59 	0.78 	0.69 	0.99
77	1	0.99 	0.63 	0.61 	0.71
77	2	0.63 	0.99 	0.59 	0.71
77	3	0.61 	0.59 	0.99 	0.59
77	4	0.71 	0.71 	0.59 	0.99
78	1	0.99 	0.69 	0.60 	0.78
78	2	0.69 	0.99 	0.67 	0.69
78	3	0.60 	0.67 	0.99 	0.65
78	4	0.78 	0.69 	0.65 	0.99
79	1	0.99 	0.65 	0.58 	0.65
79	2	0.65 	0.99 	0.78 	0.78
79	3	0.58 	0.78 	0.99 	0.78
79	4	0.65 	0.78 	0.78 	0.99
80	1	0.99 	0.74 	0.60 	0.59
80	2	0.74 	0.99 	0.63 	0.65
80	3	0.60 	0.63 	0.99 	0.74
80	4	0.59 	0.65 	0.74 	0.99
81	1	0.99 	0.83 	0.74 	0.83
81	2	0.83 	0.99 	0.78 	0.99
81	3	0.74 	0.78 	0.99 	0.78
81	4	0.83 	0.99 	0.78 	0.99
82	1	0.99 	0.78 	0.74 	0.69
82	2	0.78 	0.99 	0.74 	0.69
82	3	0.74 	0.74 	0.99 	0.78
82	4	0.69 	0.69 	0.78 	0.99
83	1	0.99 	0.74 	0.71 	0.78
83	2	0.74 	0.99 	0.83 	0.74
83	3	0.71 	0.83 	0.99 	0.78
83	4	0.78 	0.74 	0.78 	0.99
84	1	0.99 	0.71 	0.78 	0.60
84	2	0.71 	0.99 	0.78 	0.69
84	3	0.78 	0.78 	0.99 	0.65
84	4	0.60 	0.69 	0.65 	0.99
85	1	0.99 	0.74 	0.56 	0.59
85	2	0.74 	0.99 	0.61 	0.65
85	3	0.56 	0.61 	0.99 	0.74
85	4	0.59 	0.65 	0.74 	0.99
86	1	0.99 	0.78 	0.71 	0.78
86	2	0.78 	0.99 	0.67 	0.78
86	3	0.71 	0.67 	0.99 	0.67
86	4	0.78 	0.78 	0.67 	0.99
87	1	0.99 	0.69 	0.67 	0.78
87	2	0.69 	0.99 	0.83 	0.83
87	3	0.67 	0.83 	0.99 	0.78
87	4	0.78 	0.83 	0.78 	0.99
88	1	0.99 	0.71 	0.63 	0.65
88	2	0.71 	0.99 	0.78 	0.65
88	3	0.63 	0.78 	0.99 	0.58
88	4	0.65 	0.65 	0.58 	0.99
89	1	0.99 	0.78 	0.78 	0.99
89	2	0.78 	0.99 	0.71 	0.78
89	3	0.78 	0.71 	0.99 	0.78
89	4	0.99 	0.78 	0.78 	0.99
90	1	0.99 	0.71 	0.69 	0.69
90	2	0.71 	0.99 	0.83 	0.74
90	3	0.69 	0.83 	0.99 	0.78
90	4	0.69 	0.74 	0.78 	0.99
91	1	0.99 	0.78 	0.74 	0.71
91	2	0.78 	0.99 	0.83 	0.67
91	3	0.74 	0.83 	0.99 	0.62
91	4	0.71 	0.67 	0.62 	0.99
92	1	0.99 	0.65 	0.74 	0.78
92	2	0.65 	0.99 	0.71 	0.65
92	3	0.74 	0.71 	0.99 	0.74
92	4	0.78 	0.65 	0.74 	0.99
93	1	0.99 	0.83 	0.74 	0.74
93	2	0.83 	0.99 	0.78 	0.71
93	3	0.74 	0.78 	0.99 	0.71
93	4	0.74 	0.71 	0.71 	0.99
94	1	0.99 	0.71 	0.71 	0.71
94	2	0.71 	0.99 	0.67 	0.99
94	3	0.71 	0.67 	0.99 	0.67
94	4	0.71 	0.99 	0.67 	0.99
95	1	0.99 	0.71 	0.69 	0.71
95	2	0.71 	0.99 	0.62 	0.78
95	3	0.69 	0.62 	0.99 	0.69
95	4	0.71 	0.78 	0.69 	0.99
96	1	0.99 	0.74 	0.71 	0.74
96	2	0.74 	0.99 	0.74 	0.67
96	3	0.71 	0.74 	0.99 	0.65
96	4	0.74 	0.67 	0.65 	0.99
97	1	0.99 	0.63 	0.62 	0.67
97	2	0.63 	0.99 	0.74 	0.63
97	3	0.62 	0.74 	0.99 	0.74
97	4	0.67 	0.63 	0.74 	0.99
98	1	0.99 	0.78 	0.78 	0.71
98	2	0.78 	0.99 	0.71 	0.78
98	3	0.78 	0.71 	0.99 	0.67
98	4	0.71 	0.78 	0.67 	0.99
99	1	0.99 	0.67 	0.62 	0.69
99	2	0.67 	0.99 	0.65 	0.74
99	3	0.62 	0.65 	0.99 	0.71
99	4	0.69 	0.74 	0.71 	0.99
100	1	0.99 	0.69 	0.71 	0.62
100	2	0.69 	0.99 	0.69 	0.71
100	3	0.71 	0.69 	0.99 	0.69
100	4	0.62 	0.71 	0.69 	0.99
101	1	0.99 	0.83 	0.69 	0.69
101	2	0.83 	0.99 	0.67 	0.71
101	3	0.69 	0.67 	0.99 	0.71
101	4	0.69 	0.71 	0.71 	0.99
102	1	0.99 	0.71 	0.69 	0.74
102	2	0.71 	0.99 	0.69 	0.69
102	3	0.69 	0.69 	0.99 	0.71
102	4	0.74 	0.69 	0.71 	0.99
103	1	0.99 	0.65 	0.69 	0.67
103	2	0.65 	0.99 	0.78 	0.83
103	3	0.69 	0.78 	0.99 	0.74
103	4	0.67 	0.83 	0.74 	0.99
104	1	0.99 	0.60 	0.74 	0.67
104	2	0.60 	0.99 	0.63 	0.65
104	3	0.74 	0.63 	0.99 	0.74
104	4	0.67 	0.65 	0.74 	0.99
105	1	0.99 	0.63 	0.69 	0.67
105	2	0.63 	0.99 	0.69 	0.67
105	3	0.69 	0.69 	0.99 	0.65
105	4	0.67 	0.67 	0.65 	0.99
106	1	0.99 	0.78 	0.69 	0.71
106	2	0.78 	0.99 	0.83 	0.78
106	3	0.69 	0.83 	0.99 	0.74
106	4	0.71 	0.78 	0.74 	0.99
107	1	0.99 	0.71 	0.67 	0.60
107	2	0.71 	0.99 	0.67 	0.69
107	3	0.67 	0.67 	0.99 	0.69
107	4	0.60 	0.69 	0.69 	0.99
108	1	0.99 	0.74 	0.74 	0.74
108	2	0.74 	0.99 	0.71 	0.67
108	3	0.74 	0.71 	0.99 	0.78
108	4	0.74 	0.67 	0.78 	0.99
109	1	0.99 	0.71 	0.78 	0.74
109	2	0.71 	0.99 	0.67 	0.69
109	3	0.78 	0.67 	0.99 	0.74
109	4	0.74 	0.69 	0.74 	0.99
110	1	0.99 	0.63 	0.63 	0.78
110	2	0.63 	0.99 	0.71 	0.67
110	3	0.63 	0.71 	0.99 	0.67
110	4	0.78 	0.67 	0.67 	0.99
111	1	0.99 	0.63 	0.78 	0.71
111	2	0.63 	0.99 	0.63 	0.71
111	3	0.78 	0.63 	0.99 	0.71
111	4	0.71 	0.71 	0.71 	0.99
112	1	0.99 	0.65 	0.71 	0.63
112	2	0.65 	0.99 	0.74 	0.83
112	3	0.71 	0.74 	0.99 	0.71
112	4	0.63 	0.83 	0.71 	0.99
113	1	0.99 	0.71 	0.67 	0.71
113	2	0.71 	0.99 	0.67 	0.78
113	3	0.67 	0.67 	0.99 	0.67
113	4	0.71 	0.78 	0.67 	0.99
114	1	0.99 	0.71 	0.71 	0.74
114	2	0.71 	0.99 	0.78 	0.74
114	3	0.71 	0.78 	0.99 	0.74
114	4	0.74 	0.74 	0.74 	0.99
115	1	0.99 	0.74 	0.83 	0.71
115	2	0.74 	0.99 	0.67 	0.62
115	3	0.83 	0.67 	0.99 	0.69
115	4	0.71 	0.62 	0.69 	0.99
116	1	0.99 	0.78 	0.71 	0.63
116	2	0.78 	0.99 	0.67 	0.61
116	3	0.71 	0.67 	0.99 	0.71
116	4	0.63 	0.61 	0.71 	0.99
117	1	0.99 	0.62 	0.57 	0.62
117	2	0.62 	0.99 	0.69 	0.78
117	3	0.57 	0.69 	0.99 	0.74
117	4	0.62 	0.78 	0.74 	0.99
118	1	0.99 	0.83 	0.78 	0.78
118	2	0.83 	0.99 	0.74 	0.83
118	3	0.78 	0.74 	0.99 	0.71
118	4	0.78 	0.83 	0.71 	0.99
119	1	0.99 	0.71 	0.78 	0.69
119	2	0.71 	0.99 	0.71 	0.74
119	3	0.78 	0.71 	0.99 	0.74
119	4	0.69 	0.74 	0.74 	0.99
120	1	0.99 	0.78 	0.69 	0.71
120	2	0.78 	0.99 	0.74 	0.78
120	3	0.69 	0.74 	0.99 	0.69
120	4	0.71 	0.78 	0.69 	0.99
121	1	0.99 	0.63 	0.69 	0.74
121	2	0.63 	0.99 	0.65 	0.74
121	3	0.69 	0.65 	0.99 	0.67
121	4	0.74 	0.74 	0.67 	0.99
122	1	0.99 	0.71 	0.69 	0.74
122	2	0.71 	0.99 	0.74 	0.74
122	3	0.69 	0.74 	0.99 	0.78
122	4	0.74 	0.74 	0.78 	0.99
123	1	0.99 	0.67 	0.74 	0.78
123	2	0.67 	0.99 	0.69 	0.67
123	3	0.74 	0.69 	0.99 	0.74
123	4	0.78 	0.67 	0.74 	0.99
124	1	0.99 	0.67 	0.65 	0.61
124	2	0.67 	0.99 	0.74 	0.78
124	3	0.65 	0.74 	0.99 	0.69
124	4	0.61 	0.78 	0.69 	0.99
125	1	0.99 	0.67 	0.60 	0.61
125	2	0.67 	0.99 	0.74 	0.78
125	3	0.60 	0.74 	0.99 	0.74
125	4	0.61 	0.78 	0.74 	0.99
126	1	0.99 	0.65 	0.69 	0.69
126	2	0.65 	0.99 	0.71 	0.63
126	3	0.69 	0.71 	0.99 	0.59
126	4	0.69 	0.63 	0.59 	0.99
127	1	0.99 	0.65 	0.74 	0.61
127	2	0.65 	0.99 	0.71 	0.69
127	3	0.74 	0.71 	0.99 	0.62
127	4	0.61 	0.69 	0.62 	0.99
128	1	0.99 	0.83 	0.69 	0.71
128	2	0.83 	0.99 	0.71 	0.69
128	3	0.69 	0.71 	0.99 	0.69
128	4	0.71 	0.69 	0.69 	0.99
129	1	0.99 	0.69 	0.69 	0.71
129	2	0.69 	0.99 	0.67 	0.74
129	3	0.69 	0.67 	0.99 	0.74
129	4	0.71 	0.74 	0.74 	0.99
130	1	0.99 	0.78 	0.65 	0.69
130	2	0.78 	0.99 	0.69 	0.74
130	3	0.65 	0.69 	0.99 	0.59
130	4	0.69 	0.74 	0.59 	0.99
131	1	0.99 	0.65 	0.74 	0.69
131	2	0.65 	0.99 	0.63 	0.59
131	3	0.74 	0.63 	0.99 	0.71
131	4	0.69 	0.59 	0.71 	0.99
132	1	0.99 	0.63 	0.74 	0.69
132	2	0.63 	0.99 	0.74 	0.62
132	3	0.74 	0.74 	0.99 	0.78
132	4	0.69 	0.62 	0.78 	0.99
133	1	0.99 	0.74 	0.65 	0.71
133	2	0.74 	0.99 	0.67 	0.83
133	3	0.65 	0.67 	0.99 	0.69
133	4	0.71 	0.83 	0.69 	0.99
134	1	0.99 	0.71 	0.65 	0.67
134	2	0.71 	0.99 	0.69 	0.63
134	3	0.65 	0.69 	0.99 	0.65
134	4	0.67 	0.63 	0.65 	0.99
135	1	0.99 	0.71 	0.63 	0.71
135	2	0.71 	0.99 	0.67 	0.71
135	3	0.63 	0.67 	0.99 	0.78
135	4	0.71 	0.71 	0.78 	0.99
136	1	0.99 	0.78 	0.74 	0.78
136	2	0.78 	0.99 	0.74 	0.99
136	3	0.74 	0.74 	0.99 	0.74
136	4	0.78 	0.99 	0.74 	0.99
137	1	0.99 	0.78 	0.74 	0.65
137	2	0.78 	0.99 	0.69 	0.62
137	3	0.74 	0.69 	0.99 	0.71
137	4	0.65 	0.62 	0.71 	0.99
138	1	0.99 	0.74 	0.74 	0.74
138	2	0.74 	0.99 	0.78 	0.99
138	3	0.74 	0.78 	0.99 	0.78
138	4	0.74 	0.99 	0.78 	0.99
139	1	0.99 	0.74 	0.78 	0.71
139	2	0.74 	0.99 	0.74 	0.65
139	3	0.78 	0.74 	0.99 	0.71
139	4	0.71 	0.65 	0.71 	0.99
140	1	0.99 	0.74 	0.78 	0.69
140	2	0.74 	0.99 	0.74 	0.57
140	3	0.78 	0.74 	0.99 	0.62
140	4	0.69 	0.57 	0.62 	0.99
141	1	0.99 	0.61 	0.63 	0.74
141	2	0.61 	0.99 	0.63 	0.62
141	3	0.63 	0.63 	0.99 	0.74
141	4	0.74 	0.62 	0.74 	0.99
142	1	0.99 	0.71 	0.71 	0.65
142	2	0.71 	0.99 	0.63 	0.65
142	3	0.71 	0.63 	0.99 	0.65
142	4	0.65 	0.65 	0.65 	0.99
143	1	0.99 	0.78 	0.69 	0.67
143	2	0.78 	0.99 	0.74 	0.78
143	3	0.69 	0.74 	0.99 	0.74
143	4	0.67 	0.78 	0.74 	0.99
144	1	0.99 	0.71 	0.71 	0.74
144	2	0.71 	0.99 	0.71 	0.83
144	3	0.71 	0.71 	0.99 	0.69
144	4	0.74 	0.83 	0.69 	0.99
145	1	0.99 	0.65 	0.65 	0.71
145	2	0.65 	0.99 	0.71 	0.74
145	3	0.65 	0.71 	0.99 	0.65
145	4	0.71 	0.74 	0.65 	0.99
146	1	0.99 	0.78 	0.67 	0.63
146	2	0.78 	0.99 	0.63 	0.59
146	3	0.67 	0.63 	0.99 	0.78
146	4	0.63 	0.59 	0.78 	0.99
147	1	0.99 	0.83 	0.71 	0.74
147	2	0.83 	0.99 	0.74 	0.67
147	3	0.71 	0.74 	0.99 	0.65
147	4	0.74 	0.67 	0.65 	0.99
148	1	0.99 	0.69 	0.62 	0.83
148	2	0.69 	0.99 	0.78 	0.71
148	3	0.62 	0.78 	0.99 	0.67
148	4	0.83 	0.71 	0.67 	0.99
149	1	0.99 	0.63 	0.71 	0.78
149	2	0.63 	0.99 	0.63 	0.71
149	3	0.71 	0.63 	0.99 	0.67
149	4	0.78 	0.71 	0.67 	0.99
150	1	0.99 	0.71 	0.65 	0.71
150	2	0.71 	0.99 	0.69 	0.78
150	3	0.65 	0.69 	0.99 	0.65
150	4	0.71 	0.78 	0.65 	0.99
151	1	0.99 	0.65 	0.71 	0.69
151	2	0.65 	0.99 	0.65 	0.71
151	3	0.71 	0.65 	0.99 	0.69
151	4	0.69 	0.71 	0.69 	0.99
152	1	0.99 	0.69 	0.74 	0.74
152	2	0.69 	0.99 	0.78 	0.78
152	3	0.74 	0.78 	0.99 	0.71
152	4	0.74 	0.78 	0.71 	0.99
